userId,movieId,rating,timestamp
3,968,3,14-12-1999 12:47
3,1037,3,14-12-1999 12:52
3,1060,5,11-12-1999 13:18
3,1073,5,11-12-1999 13:20
3,1077,4,11-12-1999 13:16
3,1079,4,11-12-1999 13:09
3,1084,5,11-12-1999 13:15
3,1089,5,11-12-1999 13:05
3,1094,4,11-12-1999 13:27
3,1097,5,11-12-1999 13:29
3,1103,4,11-12-1999 13:12
3,1125,4,11-12-1999 13:26
3,1127,3,14-12-1999 12:49
3,1129,5,14-12-1999 12:49
3,1179,3,11-12-1999 13:15
3,1188,2,11-12-1999 07:25
3,1193,4,11-12-1999 13:03
3,1196,5,11-12-1999 13:10
3,1197,5,11-12-1999 13:16
3,1198,5,11-12-1999 13:09
3,1199,4,11-12-1999 13:41
3,1200,4,11-12-1999 13:20
3,1206,5,11-12-1999 13:14
3,1208,5,11-12-1999 13:07
3,1210,5,11-12-1999 13:27
3,1213,5,11-12-1999 13:08
3,1214,5,11-12-1999 13:27
3,1215,4,14-12-1999 12:47
3,1219,4,11-12-1999 13:02
3,1220,5,11-12-1999 13:35
3,1221,5,11-12-1999 13:01
3,1222,5,11-12-1999 13:20
3,1225,3,11-12-1999 13:04
3,1228,3,11-12-1999 13:03
3,1230,5,11-12-1999 13:02
3,1240,5,11-12-1999 13:35
3,1242,5,11-12-1999 13:19
3,1247,5,11-12-1999 13:04
3,1257,5,11-12-1999 13:35
3,1258,5,11-12-1999 13:15
3,1259,5,11-12-1999 13:18
3,1261,5,11-12-1999 13:20
3,1266,5,11-12-1999 13:23
3,1270,5,11-12-1999 13:41
3,1272,4,11-12-1999 13:15
3,1276,5,11-12-1999 13:08
3,1278,5,11-12-1999 13:13
3,1288,2,11-12-1999 13:03
3,1304,5,11-12-1999 13:16
3,1307,4,11-12-1999 13:15
3,1321,5,11-12-1999 13:27
3,1330,3,11-12-1999 13:31
3,1333,4,11-12-1999 13:25
3,1345,4,11-12-1999 13:25
3,1356,5,14-12-1999 12:51
3,1372,3,14-12-1999 12:50
3,1373,4,14-12-1999 12:54
3,1374,5,11-12-1999 13:42
3,1375,5,14-12-1999 12:52
3,1376,4,11-12-1999 13:41
3,1396,3,14-12-1999 12:48
3,1544,4,14-12-1999 12:53
3,1584,4,14-12-1999 12:49
3,1603,4,14-12-1999 12:51
3,1653,4,14-12-1999 12:48
3,1674,4,11-12-1999 13:25
3,1676,5,14-12-1999 12:49
3,1721,4,11-12-1999 07:25
3,1762,4,14-12-1999 12:54
3,1779,3,14-12-1999 12:52
3,1810,3,11-12-1999 13:36
3,1831,5,14-12-1999 12:54
3,1876,4,14-12-1999 12:52
3,1882,4,14-12-1999 12:54
3,1909,5,14-12-1999 12:51
3,1917,4,14-12-1999 12:52
3,1921,4,14-12-1999 12:48
3,2009,5,14-12-1999 12:48
3,2011,3,11-12-1999 07:25
3,2012,3,14-12-1999 12:53
3,2018,4,11-12-1999 13:23
3,2028,4,11-12-1999 13:19
3,2034,4,14-12-1999 12:54
3,2046,5,14-12-1999 12:51
3,2053,3,14-12-1999 12:54
3,2054,4,14-12-1999 12:52
3,2076,5,11-12-1999 13:24
3,2093,5,11-12-1999 13:41
3,2105,4,11-12-1999 13:42
3,2117,5,11-12-1999 13:20
3,2118,5,11-12-1999 07:25
3,2140,4,14-12-1999 12:49
3,2150,5,11-12-1999 13:30
3,2236,4,11-12-1999 13:18
3,2288,5,11-12-1999 13:41
3,2311,4,11-12-1999 13:42
3,2329,4,11-12-1999 13:25
3,2366,4,11-12-1999 13:18
3,2371,4,11-12-1999 13:28
3,2391,5,11-12-1999 13:16
3,2407,4,14-12-1999 12:51
3,2428,4,14-12-1999 12:51
3,2448,5,11-12-1999 07:36
3,2455,4,11-12-1999 13:42
3,2505,4,11-12-1999 07:36
3,2528,4,14-12-1999 12:49
3,2529,5,14-12-1999 12:48
3,2530,4,14-12-1999 12:52
3,2531,3,14-12-1999 12:50
3,2532,4,14-12-1999 12:52
3,2533,3,14-12-1999 12:48
3,2541,1,11-12-1999 07:30
3,2551,4,11-12-1999 13:23
3,2567,3,11-12-1999 07:34
3,2571,5,14-12-1999 12:47
3,2574,3,11-12-1999 07:37
3,2613,4,14-12-1999 12:50
3,2615,4,14-12-1999 12:53
3,2628,5,14-12-1999 12:52
3,2640,4,14-12-1999 12:48
3,2642,3,14-12-1999 12:54
3,2643,1,14-12-1999 12:54
3,2657,3,14-12-1999 12:48
3,2662,3,14-12-1999 12:47
3,2668,4,14-12-1999 12:54
3,2676,1,11-12-1999 07:30
3,2694,4,11-12-1999 07:37
3,2699,3,14-12-1999 12:51
3,2710,5,11-12-1999 07:30
3,2722,4,11-12-1999 07:34
3,2750,4,11-12-1999 13:20
3,2788,5,11-12-1999 13:21
3,2791,5,11-12-1999 13:07
3,2797,4,11-12-1999 13:29
3,2808,4,14-12-1999 12:54
3,2857,3,11-12-1999 07:30
3,2872,5,11-12-1999 13:44
3,2900,3,14-12-1999 12:50
3,2901,3,14-12-1999 12:49
3,2916,4,14-12-1999 12:48
3,2918,5,11-12-1999 13:21
3,2947,4,11-12-1999 13:36
3,2948,4,11-12-1999 13:27
3,2949,4,11-12-1999 13:29
3,2968,5,11-12-1999 13:41
3,2985,5,11-12-1999 13:42
3,2986,2,14-12-1999 12:54
3,3033,5,11-12-1999 13:42
3,3039,5,11-12-1999 13:33
3,3070,4,11-12-1999 13:42
3,3072,4,11-12-1999 13:22
3,3098,4,11-12-1999 13:21
3,3142,4,11-12-1999 13:02
3,5060,5,11-12-1999 13:04
4,6,3,24-08-1996 09:33
4,10,4,24-08-1996 09:28
4,19,3,24-08-1996 09:29
4,32,1,24-08-1996 09:31
4,165,3,24-08-1996 09:27
4,329,3,24-08-1996 09:28
4,350,4,24-08-1996 09:31
4,356,4,24-08-1996 09:28
4,367,3,24-08-1996 09:29
4,368,4,24-08-1996 09:33
4,370,4,24-08-1996 09:34
4,377,4,24-08-1996 09:29
4,380,3,24-08-1996 09:27
4,420,3,24-08-1996 09:30
4,431,4,24-08-1996 09:35
4,440,3,24-08-1996 09:31
4,454,5,24-08-1996 09:29
4,480,4,24-08-1996 09:29
4,489,4,24-08-1996 09:39
4,519,3,24-08-1996 09:38
4,520,4,24-08-1996 09:34
4,531,3,24-08-1996 09:37
4,548,3,24-08-1996 09:40
4,586,4,24-08-1996 09:30
4,589,4,24-08-1996 09:29
4,594,4,24-08-1996 09:34
4,596,4,24-08-1996 09:37
4,733,5,24-08-1996 09:35
5,2,3,25-12-1996 15:26
5,11,5,25-12-1996 15:29
5,17,3,25-12-1996 15:15
5,60,3,26-12-1996 16:26
5,62,5,25-12-1996 15:15
5,104,2,25-12-1996 15:16
5,110,4,25-12-1996 15:26
5,140,2,25-12-1996 15:16
5,141,5,25-12-1996 15:15
5,150,5,25-12-1996 15:25
5,224,2,25-12-1996 15:27
5,235,3,25-12-1996 15:28
5,260,5,25-12-1996 15:26
5,282,4,25-12-1996 15:26
5,316,4,26-12-1996 16:27
5,318,5,25-12-1996 15:26
5,350,4,25-12-1996 15:28
5,364,5,25-12-1996 15:26
5,367,3,25-12-1996 15:27
5,368,5,25-12-1996 15:27
5,370,4,25-12-1996 15:26
5,376,4,26-12-1996 16:24
5,377,5,25-12-1996 15:28
5,380,5,25-12-1996 15:25
5,440,5,25-12-1996 15:26
5,454,5,25-12-1996 15:28
5,457,5,25-12-1996 15:25
5,475,4,25-12-1996 15:27
5,480,4,25-12-1996 15:25
5,491,4,25-12-1996 15:26
5,500,5,25-12-1996 15:26
5,508,5,25-12-1996 15:28
5,515,3,25-12-1996 15:29
5,529,4,25-12-1996 15:27
5,531,5,25-12-1996 15:29
5,587,4,25-12-1996 15:26
5,588,5,25-12-1996 15:28
5,589,5,25-12-1996 15:26
5,590,5,25-12-1996 15:25
5,593,3,25-12-1996 15:25
5,594,5,26-12-1996 16:26
5,595,5,25-12-1996 15:25
5,608,3,25-12-1996 15:16
5,631,3,25-12-1996 15:17
5,648,3,25-12-1996 15:15
5,671,5,25-12-1996 15:17
5,708,3,25-12-1996 15:16
5,720,5,25-12-1996 15:27
5,736,5,25-12-1996 15:15
5,780,5,25-12-1996 15:15
5,788,3,25-12-1996 15:16
5,832,5,25-12-1996 15:17
5,1028,5,26-12-1996 16:27
5,1035,5,26-12-1996 16:26
5,1036,5,25-12-1996 15:26
5,1042,4,25-12-1996 15:19
5,1073,2,25-12-1996 15:16
5,1079,5,26-12-1996 16:25
5,1080,5,26-12-1996 16:27
5,1097,5,25-12-1996 15:28
5,1136,5,26-12-1996 16:28
5,1196,5,26-12-1996 16:27
5,1198,5,26-12-1996 16:27
5,1210,5,26-12-1996 16:27
5,1291,5,26-12-1996 16:28
5,1393,5,25-12-1996 15:20
6,1,5,13-03-1997 17:50
6,3,3,13-03-1997 17:52
6,7,5,13-03-1997 17:52
6,17,5,13-03-1997 17:50
6,52,5,13-03-1997 17:54
6,62,5,13-03-1997 17:50
6,135,3,13-03-1997 17:56
6,140,4,13-03-1997 17:58
6,141,5,13-03-1997 17:50
6,260,4,13-03-1997 17:54
6,494,4,13-03-1997 17:52
6,628,4,13-03-1997 17:56
6,648,5,13-03-1997 17:50
6,653,4,13-03-1997 17:54
6,708,4,13-03-1997 17:54
6,719,3,13-03-1997 17:58
6,733,3,13-03-1997 17:52
6,736,2,13-03-1997 17:50
6,743,3,13-03-1997 17:58
6,762,3,13-03-1997 17:56
6,780,3,13-03-1997 17:50
6,788,4,13-03-1997 17:54
6,802,3,13-03-1997 17:56
6,1073,1,13-03-1997 17:52
7,3,3,16-01-2002 19:14
7,7,3,16-01-2002 19:10
7,11,4,16-01-2002 19:04
7,15,2,16-01-2002 19:18
7,16,3,16-01-2002 18:22
7,17,2,16-01-2002 19:01
7,24,3,16-01-2002 18:53
7,105,2,16-01-2002 19:12
7,122,2,16-01-2002 19:16
7,151,3,16-01-2002 19:06
7,252,2,16-01-2002 19:11
7,260,5,16-01-2002 18:44
7,271,3,16-01-2002 18:36
7,276,2,16-01-2002 19:17
7,316,3,16-01-2002 18:50
7,339,3,16-01-2002 19:08
7,348,4,16-01-2002 18:34
7,351,3,16-01-2002 19:17
7,355,3,16-01-2002 18:21
7,356,4,16-01-2002 19:02
7,357,3,16-01-2002 19:07
7,362,3,16-01-2002 19:12
7,364,4,16-01-2002 18:08
7,377,3,16-01-2002 19:04
7,425,3,16-01-2002 19:14
7,440,4,16-01-2002 19:04
7,480,5,16-01-2002 18:46
7,509,2,16-01-2002 18:43
7,539,4,16-01-2002 19:06
7,553,4,16-01-2002 18:27
7,587,5,16-01-2002 19:10
7,589,5,16-01-2002 18:40
7,590,4,16-01-2002 18:24
7,597,4,16-01-2002 19:05
7,674,2,16-01-2002 18:53
7,708,3,16-01-2002 19:07
7,736,3,16-01-2002 19:09
7,750,5,16-01-2002 18:44
7,780,4,16-01-2002 18:48
7,788,3,16-01-2002 19:15
7,806,1,16-01-2002 18:38
7,852,3,16-01-2002 19:04
7,880,3,16-01-2002 18:54
7,899,4,16-01-2002 19:03
7,908,4,16-01-2002 18:08
7,912,5,16-01-2002 18:09
7,914,3,16-01-2002 19:05
7,920,4,16-01-2002 19:01
7,922,3,16-01-2002 18:59
7,924,3,16-01-2002 18:44
7,928,3,16-01-2002 19:02
7,932,3,16-01-2002 19:03
7,952,3,16-01-2002 18:41
7,1017,4,16-01-2002 18:24
7,1020,3,16-01-2002 18:22
7,1077,5,16-01-2002 18:48
7,1094,3,16-01-2002 19:07
7,1095,1,16-01-2002 18:23
7,1097,4,16-01-2002 18:44
7,1101,3,16-01-2002 19:08
7,1183,3,16-01-2002 19:09
7,1196,5,16-01-2002 18:09
7,1206,2,16-01-2002 18:45
7,1210,5,16-01-2002 18:10
7,1230,3,16-01-2002 18:08
7,1247,4,16-01-2002 19:00
7,1253,4,16-01-2002 18:44
7,1256,5,16-01-2002 18:21
7,1259,3,16-01-2002 18:23
7,1265,4,16-01-2002 19:03
7,1270,4,16-01-2002 18:44
7,1271,4,16-01-2002 18:34
7,1272,4,16-01-2002 18:21
7,1301,3,16-01-2002 18:45
7,1307,3,16-01-2002 19:01
7,1343,3,16-01-2002 18:32
7,1357,4,16-01-2002 19:04
7,1385,4,16-01-2002 18:20
7,1391,2,16-01-2002 18:50
7,1393,3,16-01-2002 19:03
7,1408,3,16-01-2002 19:09
7,1409,2,16-01-2002 19:15
7,1441,3,16-01-2002 19:08
7,1449,4,16-01-2002 18:42
7,1466,3,16-01-2002 18:39
7,1513,2,16-01-2002 19:28
7,1517,3,16-01-2002 18:33
7,1544,4,16-01-2002 18:51
7,1573,3,16-01-2002 18:48
7,1580,3,16-01-2002 18:47
7,1597,3,16-01-2002 19:11
7,1617,3,16-01-2002 18:10
7,1674,4,16-01-2002 19:02
7,1682,2,16-01-2002 18:36
7,1721,5,16-01-2002 19:06
7,1777,4,16-01-2002 19:05
7,1882,3,16-01-2002 18:55
7,1888,3,16-01-2002 19:15
7,1894,3,16-01-2002 19:14
7,1911,4,16-01-2002 19:24
7,1917,4,16-01-2002 18:48
7,1932,3,16-01-2002 18:33
7,1964,3,16-01-2002 18:22
7,2011,4,16-01-2002 18:50
7,2012,4,16-01-2002 18:50
7,2013,3,16-01-2002 19:28
7,2018,4,16-01-2002 18:28
7,2028,5,16-01-2002 18:24
7,2054,3,16-01-2002 18:52
7,2067,3,16-01-2002 19:01
7,2080,4,16-01-2002 18:33
7,2081,3,16-01-2002 18:41
7,2108,3,16-01-2002 19:08
7,2112,3,16-01-2002 18:41
7,2125,3,16-01-2002 19:03
7,2146,3,16-01-2002 19:14
7,2195,2,16-01-2002 18:36
7,2243,3,16-01-2002 18:23
7,2266,2,16-01-2002 19:16
7,2297,3,16-01-2002 18:24
7,2311,3,16-01-2002 18:53
7,2316,3,16-01-2002 19:14
7,2333,3,16-01-2002 19:26
7,2346,3,16-01-2002 18:50
7,2363,3,16-01-2002 18:46
7,2367,3,16-01-2002 18:35
7,2384,3,16-01-2002 18:29
7,2385,2,16-01-2002 19:17
7,2390,4,16-01-2002 19:26
7,2396,3,16-01-2002 19:02
7,2403,4,16-01-2002 18:42
7,2405,4,16-01-2002 19:09
7,2407,4,16-01-2002 18:29
7,2424,3,16-01-2002 19:10
7,2427,3,16-01-2002 18:36
7,2463,4,16-01-2002 18:39
7,2468,2,16-01-2002 18:30
7,2469,3,16-01-2002 18:31
7,2478,2,16-01-2002 18:31
7,2498,2,16-01-2002 18:54
7,2529,4,16-01-2002 18:45
7,2535,3,16-01-2002 18:28
7,2546,3,16-01-2002 19:23
7,2558,3,16-01-2002 19:16
7,2598,3,16-01-2002 19:28
7,2628,4,16-01-2002 18:48
7,2633,3,16-01-2002 19:09
7,2640,4,16-01-2002 18:47
7,2641,4,16-01-2002 18:48
7,2642,3,16-01-2002 18:55
7,2654,4,16-01-2002 18:30
7,2657,2,16-01-2002 18:50
7,2664,4,16-01-2002 18:51
7,2671,4,16-01-2002 19:06
7,2683,3,16-01-2002 19:22
7,2694,3,16-01-2002 19:23
7,2701,3,16-01-2002 18:23
7,2716,4,16-01-2002 19:26
7,2722,3,16-01-2002 18:54
7,2723,3,16-01-2002 19:26
7,2734,2,16-01-2002 19:26
7,2752,4,16-01-2002 18:23
7,2762,5,16-01-2002 19:29
7,2770,2,16-01-2002 19:23
7,2858,3,16-01-2002 19:22
7,2861,3,16-01-2002 18:29
7,2881,4,16-01-2002 19:24
7,2908,4,16-01-2002 19:23
7,2916,3,16-01-2002 18:47
7,2942,5,16-01-2002 18:38
7,2950,3,16-01-2002 18:43
7,2959,4,16-01-2002 19:24
7,2968,2,16-01-2002 18:49
7,2987,4,16-01-2002 18:59
7,2993,4,16-01-2002 18:10
7,3004,2,16-01-2002 19:18
7,3032,2,16-01-2002 18:46
7,3033,2,16-01-2002 18:50
7,3037,4,16-01-2002 18:39
7,3039,3,16-01-2002 18:25
7,3062,3,16-01-2002 18:10
7,3074,3,16-01-2002 18:34
7,3081,2,16-01-2002 18:09
7,3086,4,16-01-2002 18:24
7,3103,2,16-01-2002 18:37
7,3108,3,16-01-2002 19:11
7,3118,3,16-01-2002 18:33
7,3156,3,16-01-2002 18:51
7,3175,2,16-01-2002 18:46
7,3176,2,16-01-2002 19:29
7,3179,5,16-01-2002 19:22
7,3185,3,16-01-2002 19:29
7,3194,4,16-01-2002 18:40
7,3199,2,16-01-2002 19:04
7,3219,2,16-01-2002 19:26
7,3235,3,16-01-2002 18:27
7,3244,3,16-01-2002 19:06
7,3334,3,16-01-2002 18:59
7,3341,4,16-01-2002 18:29
7,3354,3,16-01-2002 18:53
7,3363,4,16-01-2002 18:43
7,3408,4,16-01-2002 19:24
7,3417,5,16-01-2002 18:44
7,3448,4,16-01-2002 18:34
7,3469,4,16-01-2002 18:10
7,3479,5,16-01-2002 19:05
7,3501,3,16-01-2002 19:11
7,3510,4,16-01-2002 19:26
7,3512,4,16-01-2002 19:28
7,3524,4,16-01-2002 19:12
7,3526,3,16-01-2002 18:41
7,3527,3,16-01-2002 18:47
7,3528,2,16-01-2002 19:12
7,3578,5,16-01-2002 19:26
7,3593,2,16-01-2002 18:55
7,3671,4,16-01-2002 18:40
7,3684,3,16-01-2002 19:08
7,3699,4,16-01-2002 18:39
7,3701,3,16-01-2002 18:50
7,3717,2,16-01-2002 19:26
7,3753,4,16-01-2002 19:28
7,3754,2,16-01-2002 19:22
7,3793,4,16-01-2002 18:46
7,3798,2,16-01-2002 19:29
7,3824,2,16-01-2002 19:22
7,3826,4,16-01-2002 18:53
7,3827,3,16-01-2002 18:49
7,3844,3,16-01-2002 18:33
7,3864,3,16-01-2002 18:51
7,3911,4,16-01-2002 18:27
7,3926,3,16-01-2002 18:54
7,3932,4,16-01-2002 18:45
7,3959,4,16-01-2002 18:49
7,3977,4,16-01-2002 19:23
7,3978,3,16-01-2002 19:04
7,3987,4,16-01-2002 19:11
7,3988,4,16-01-2002 18:18
7,3994,3,16-01-2002 18:47
7,4018,3,16-01-2002 19:10
